id,latitude,longitude,time,magnitude,mc_current
3727,14.4284,92.2654,2005-03-03 06:25:42,4.7,4.8
3728,10.5926,91.1856,2005-03-03 01:28:55,3.7,4.8
3729,10.5863,92.6971,2005-03-03 01:00:22,3.9,4.8
3730,10.0152,91.7957,2005-03-02 18:38:07,3.8,4.8
3731,9.1582,93.7806,2005-03-02 04:34:31,4.3,4.8
3732,13.6469,92.6603,2005-03-01 14:20:48,4.0,4.8
3733,11.6512,91.986,2005-03-01 12:02:17,4.3,4.8
3734,12.6937,92.1435,2005-03-01 10:43:08,3.3,4.8
3735,12.3533,91.5796,2005-02-28 16:13:19,3.4,4.8
3736,12.9531,93.1501,2005-02-28 11:05:29,3.5,4.8
3737,12.9472,92.6498,2005-02-28 06:50:14,3.6,4.8
3738,9.9522,91.4881,2005-02-28 04:36:22,4.7,4.8
3739,9.8781,91.527,2005-02-28 03:37:05,4.5,4.8
3740,9.8869,93.8675,2005-02-28 00:35:29,4.7,4.8
3741,15.3035,92.8549,2005-02-28 00:17:37,3.6,4.8
3742,10.8096,91.8159,2005-02-27 19:39:24,3.6,4.8
3743,13.9194,92.9826,2005-02-27 16:38:27,4.4,4.8
3744,13.0055,93.4752,2005-02-27 16:14:49,4.3,4.8
3745,9.9902,91.5702,2005-02-27 15:31:56,4.7,4.8
3746,12.6093,92.3743,2005-02-27 15:02:38,3.7,4.8
3747,13.334,92.5933,2005-02-27 13:37:51,3.5,4.8
3748,10.2904,91.3769,2005-02-27 11:55:52,3.2,4.8
3749,14.4739,93.2405,2005-02-27 08:37:53,3.7,4.8
3750,13.2967,92.5365,2005-02-27 07:13:10,4.1,4.8
3751,15.6473,92.8859,2005-02-26 21:00:40,3.5,4.8
3752,10.8395,91.9259,2005-02-26 20:04:18,4.3,4.8
3753,10.8517,91.7434,2005-02-26 16:21:56,4.2,4.8
3754,9.8486,92.0517,2005-02-26 15:12:34,3.9,4.8
3755,9.3182,93.1171,2005-02-26 14:24:57,5.1,4.8
3756,12.2096,94.0004,2005-02-26 14:19:58,4.3,4.8
3757,11.8913,92.0821,2005-02-26 09:59:02,4.5,4.8
3758,9.1339,93.5915,2005-02-26 05:12:36,4.3,4.8
3759,16.4387,93.3788,2005-02-26 03:26:04,3.8,4.8
3760,13.7495,92.9655,2005-02-26 03:02:32,4.0,4.8
3761,12.6623,92.0788,2005-02-25 15:45:02,3.6,4.8
3762,12.1405,89.5741,2005-02-25 15:09:28,3.4,4.8
3763,13.0168,92.9593,2005-02-25 12:35:11,3.4,4.8
3764,14.0215,93.3024,2005-02-25 04:49:17,4.1,4.8
3765,10.065,93.4395,2005-02-25 02:46:07,4.0,4.8
3766,12.0861,92.2321,2005-02-24 18:06:50,3.6,4.8
3767,9.8793,92.9995,2005-02-24 11:49:58,3.5,4.8
3768,13.7929,93.1073,2005-02-24 11:03:34,4.8,4.8
3769,15.3609,92.8178,2005-02-24 09:47:19,3.5,4.8
3770,11.6654,92.9406,2005-02-24 09:03:28,3.6,4.8
3771,13.7552,93.0867,2005-02-24 06:16:30,4.8,4.8
3772,8.811,90.2306,2005-02-24 02:13:03,4.4,4.8
3773,13.7663,93.0847,2005-02-23 15:55:47,3.8,4.8
3774,10.5575,90.9947,2005-02-23 09:57:25,3.6,4.8
3775,10.8041,91.8116,2005-02-22 17:11:55,5.5,4.8
3776,13.2359,91.4802,2005-02-22 08:34:13,4.2,4.8
3777,10.1416,93.5,2005-02-21 18:35:59,4.2,4.8
3778,12.0425,94.4529,2005-02-21 17:19:01,3.5,4.8
3779,12.2764,94.3741,2005-02-21 16:36:30,3.6,4.8
3780,13.2906,92.3706,2005-02-21 02:06:49,3.6,4.8
3781,13.2809,92.6047,2005-02-21 00:39:33,3.7,4.8
3782,13.4693,92.8262,2005-02-20 23:20:24,4.3,4.8
3783,10.2029,93.6812,2005-02-20 23:08:02,5.4,4.8
3784,9.5962,93.4835,2005-02-20 19:10:42,3.6,4.8
3785,13.151,92.9569,2005-02-20 18:26:41,3.1,4.8
3786,12.8843,91.952,2005-02-20 18:09:35,3.6,4.8
3787,13.7359,91.148,2005-02-20 17:04:02,3.7,4.8
3788,10.3968,92.4327,2005-02-20 15:05:40,3.4,4.8
3789,11.3573,92.2064,2005-02-20 11:43:40,4.8,4.8
3790,12.664,92.3038,2005-02-19 20:04:43,3.5,4.8
3791,9.6839,91.9815,2005-02-19 19:53:02,3.7,4.8
3792,12.7247,92.5888,2005-02-19 18:32:12,3.9,4.8
3793,11.0663,90.9832,2005-02-19 13:32:31,3.9,4.8
3794,12.956,92.5763,2005-02-18 22:45:27,3.4,4.8
3795,13.3499,92.9191,2005-02-18 17:10:28,3.2,4.8
3796,10.6503,91.7304,2005-02-18 16:47:12,3.9,4.8
3797,10.3385,90.877,2005-02-18 16:07:27,3.7,4.8
3798,10.7337,92.1149,2005-02-18 13:59:05,3.4,4.8
3799,13.2705,91.5682,2005-02-18 05:53:49,4.6,4.8
3800,12.8821,91.6736,2005-02-17 22:41:40,4.0,4.8
3801,13.0105,92.1924,2005-02-17 20:13:19,4.3,4.8
3802,13.2642,92.4323,2005-02-17 16:25:13,3.6,4.8
3803,11.953,92.8785,2005-02-17 16:18:20,3.7,4.8
3804,12.3169,95.2312,2005-02-17 16:16:02,3.6,4.8
3805,13.732,92.9004,2005-02-17 11:10:42,4.3,4.8
3806,14.1103,94.0956,2005-02-17 08:45:46,3.9,4.8
3807,15.5129,93.1873,2005-02-17 07:25:01,3.8,4.8
3808,13.1117,92.3255,2005-02-16 15:56:09,4.0,4.8
3809,9.6551,93.5426,2005-02-16 14:33:21,4.8,4.8
3810,11.2689,90.6623,2005-02-16 08:51:12,3.8,4.8
3811,9.2086,93.4406,2005-02-16 07:05:51,4.3,4.8
3812,13.5974,92.7659,2005-02-16 06:36:40,4.4,4.8
3813,13.4962,92.6598,2005-02-16 04:42:36,4.0,4.8
3814,11.2178,90.9303,2005-02-16 03:37:05,3.7,4.8
3815,12.5938,92.0342,2005-02-16 03:14:49,3.8,4.8
3816,13.626,93.0996,2005-02-16 00:16:05,4.4,4.8
3817,8.8559,93.944,2005-02-15 22:23:02,4.1,4.8
3818,9.2491,92.4152,2005-02-15 18:55:14,3.4,4.8
3819,13.5643,93.0227,2005-02-15 02:32:02,4.6,4.8
3820,13.4909,92.9787,2005-02-15 02:01:29,3.7,4.8
3821,14.709,93.7836,2005-02-15 01:12:55,4.1,4.8
3822,13.4946,92.9383,2005-02-14 22:06:28,3.8,4.8
3823,12.7944,91.1604,2005-02-14 18:46:15,3.6,4.8
3824,12.4046,92.9187,2005-02-14 18:37:53,3.6,4.8
3825,12.9584,91.7183,2005-02-14 17:19:54,4.6,4.8
3826,12.9236,91.5804,2005-02-14 16:04:50,4.2,4.8
3827,14.8176,93.6225,2005-02-14 13:21:54,4.9,4.8
3828,14.3786,91.8851,2005-02-14 07:19:50,4.3,4.8
3829,13.1602,92.529,2005-02-14 05:02:53,4.4,4.8
3830,13.7534,93.0048,2005-02-14 02:50:22,4.6,4.8
3831,9.7384,92.311,2005-02-13 13:39:09,3.6,4.8
3832,12.7444,92.4354,2005-02-13 12:43:34,3.3,4.8
3833,12.6615,92.1918,2005-02-13 12:37:27,3.2,4.8
3834,12.975,93.2575,2005-02-13 10:23:49,4.6,4.8
3835,11.7353,92.6065,2005-02-13 09:48:41,3.6,4.8
3836,9.9128,92.3182,2005-02-13 08:30:56,3.8,4.8
3837,11.9734,93.3911,2005-02-13 06:34:03,3.9,4.8
3838,9.916,91.7745,2005-02-13 01:10:29,3.5,4.8
3839,10.9946,95.4648,2005-02-12 17:03:09,3.6,4.8
3840,10.6076,91.4909,2005-02-12 14:26:40,3.7,4.8
3841,13.0575,92.5051,2005-02-12 13:03:23,3.2,4.8
3842,8.811,94.0809,2005-02-12 09:27:56,3.5,4.8
3843,16.3037,92.833,2005-02-12 06:32:49,3.8,4.8
3844,10.0785,91.4592,2005-02-12 00:37:27,3.9,4.8
3845,13.3528,92.9518,2005-02-11 19:43:21,3.3,4.8
3846,13.8309,93.0049,2005-02-11 18:33:25,4.4,4.8
3847,13.369,91.5345,2005-02-11 17:15:50,3.5,4.8
3848,9.2925,93.5175,2005-02-11 12:50:00,3.5,4.8
3849,10.5179,91.6767,2005-02-11 11:31:28,4.1,4.8
3850,10.6865,93.3555,2005-02-11 05:14:18,4.3,4.8
3851,8.8996,92.3647,2005-02-11 04:57:16,3.4,4.8
3852,14.6447,93.7881,2005-02-10 20:03:08,3.3,4.8
3853,15.8286,92.3079,2005-02-10 18:22:32,3.3,4.8
3854,14.8346,93.6287,2005-02-10 17:33:43,4.6,4.8
3855,14.8702,93.6886,2005-02-10 17:32:29,3.3,4.8
3856,9.191,92.8897,2005-02-10 12:04:15,3.6,4.8
3857,10.4294,92.2772,2005-02-10 11:46:32,3.5,4.8
3858,8.8656,93.8998,2005-02-10 05:27:18,4.6,4.8
3859,12.9101,92.9234,2005-02-10 04:03:31,3.6,4.8
3860,8.7889,93.8649,2005-02-10 02:19:43,4.4,4.8
3861,8.9541,94.0568,2005-02-10 02:15:49,4.0,4.8
3862,14.6145,92.2372,2005-02-09 23:12:28,4.5,4.8
3863,10.7812,93.4225,2005-02-09 21:45:42,4.2,4.8
3864,14.7751,92.3932,2005-02-09 18:37:08,4.5,4.8
3865,11.1101,93.1257,2005-02-09 12:49:27,4.6,4.8
3866,16.6848,92.8667,2005-02-09 10:37:26,4.4,4.8
3867,13.5585,92.7636,2005-02-09 01:39:08,4.5,4.8
3868,10.6542,92.5172,2005-02-07 15:57:50,4.4,4.8
3869,13.8299,92.9601,2005-02-07 14:28:21,4.3,4.8
3870,13.4303,92.7766,2005-02-07 01:26:53,4.2,4.8
3871,13.3092,91.9321,2005-02-06 23:01:39,4.5,4.8
3872,10.415,91.2901,2005-02-06 07:16:41,4.2,4.8
3873,13.7197,93.2628,2005-02-06 04:51:05,4.2,4.8
3874,13.8472,93.576,2005-02-06 04:24:16,5.5,4.8
3875,10.4037,91.546,2005-02-05 18:06:07,4.6,4.8
3876,13.5794,92.7476,2005-02-05 08:14:00,4.5,4.8
3877,9.9354,92.9433,2005-02-05 04:21:22,4.6,4.8
3878,10.015,93.0475,2005-02-05 04:18:53,5.0,4.8
3879,10.044,93.0623,2005-02-05 03:07:05,4.6,4.8
3880,13.5654,92.8081,2005-02-05 01:58:09,4.6,4.8
3881,8.8059,95.348,2005-02-04 04:36:09,4.7,4.8
3882,10.1106,94.3289,2005-02-03 01:37:46,4.8,4.8
3883,9.8439,94.0336,2005-02-02 04:29:42,4.7,4.8
3884,9.9074,93.9569,2005-02-02 01:30:19,5.5,4.8
3885,9.7891,94.0259,2005-02-01 19:35:05,4.5,4.8
3886,9.9876,94.13,2005-02-01 15:54:10,5.0,4.8
3887,9.8948,94.101,2005-02-01 14:38:37,4.7,4.8
3888,9.9459,94.0531,2005-02-01 13:54:34,5.3,4.8
3889,9.9554,93.9899,2005-02-01 10:35:15,5.5,4.8
3890,12.8354,92.4075,2005-02-01 04:41:33,4.9,4.8
3891,9.4334,92.9249,2005-01-31 23:51:17,4.6,4.8
3892,14.5752,92.1912,2005-01-31 20:42:48,4.9,4.8
3893,13.6604,92.6923,2005-01-31 09:19:24,4.3,4.8
3894,9.0,93.142,2005-01-31 07:25:18,5.1,4.8
3895,13.333,92.827,2005-01-31 03:02:47,4.7,4.8
3896,13.1999,92.9434,2005-01-30 07:02:23,5.1,4.8
3897,13.8935,92.964,2005-01-30 06:26:13,5.0,4.8
3898,13.3168,92.9229,2005-01-30 03:37:34,4.6,4.8
3899,12.3981,92.3539,2005-01-29 22:59:53,5.0,4.8
3900,9.8707,91.6508,2005-01-29 22:53:49,3.7,4.8
3901,12.2386,91.3286,2005-01-29 22:35:46,3.7,4.8
3902,10.1701,92.9691,2005-01-29 22:25:45,3.5,4.8
3903,8.9244,93.5463,2005-01-29 21:44:12,3.5,4.8
3904,13.7311,93.0871,2005-01-29 19:39:16,3.9,4.8
3905,9.9221,92.6658,2005-01-29 19:13:31,3.9,4.8
3906,11.7384,92.3667,2005-01-29 17:38:06,3.7,4.8
3907,10.1773,92.6244,2005-01-29 17:24:33,3.5,4.8
3908,9.4152,93.827,2005-01-29 14:24:53,3.8,4.8
3909,9.0086,94.2457,2005-01-29 13:15:13,3.4,4.8
3910,13.1434,93.0332,2005-01-29 05:44:11,5.2,4.8
3911,13.3442,92.1138,2005-01-29 05:42:56,3.6,4.8
3912,12.0546,92.3695,2005-01-29 04:08:15,4.5,4.8
3913,9.7132,91.5958,2005-01-29 03:08:18,4.0,4.8
3914,17.4791,93.2213,2005-01-28 22:21:00,3.7,4.8
3915,8.98,92.5106,2005-01-28 21:41:07,4.3,4.8
3916,10.3305,92.7285,2005-01-28 21:20:12,4.5,4.8
3917,9.8201,91.7418,2005-01-28 16:46:09,3.8,4.8
3918,9.3607,91.792,2005-01-28 16:14:26,3.7,4.8
3919,12.3934,92.8869,2005-01-28 13:32:49,3.6,4.8
3920,11.4405,92.9876,2005-01-28 09:02:08,3.6,4.8
3921,9.0687,93.4538,2005-01-28 08:38:36,4.1,4.8
3922,13.9738,93.4061,2005-01-28 08:37:07,4.4,4.8
3923,13.7635,93.0917,2005-01-28 08:07:14,4.5,4.8
3924,13.2814,92.7074,2005-01-28 06:25:02,4.6,4.8
3925,8.9324,93.6668,2005-01-28 03:42:52,4.1,4.8
3926,11.5206,92.4288,2005-01-28 03:16:52,4.0,4.8
3927,12.9656,92.3857,2005-01-28 02:38:52,4.2,4.8
3928,8.8177,95.6062,2005-01-27 23:35:42,3.5,4.8
3929,9.7103,93.5413,2005-01-27 21:00:41,5.3,4.8
3930,8.9991,93.209,2005-01-27 19:07:54,4.2,4.8
3931,8.9782,93.082,2005-01-27 17:02:27,4.6,4.8
3932,9.3015,93.0214,2005-01-27 14:50:20,4.1,4.8
3933,13.2304,93.1884,2005-01-27 12:23:55,4.6,4.8
3934,9.1374,93.876,2005-01-27 10:49:39,4.1,4.8
3935,8.7888,93.8688,2005-01-27 10:00:37,4.4,4.8
3936,9.5844,93.1733,2005-01-27 06:34:05,4.2,4.8
3937,10.7393,91.737,2005-01-27 05:50:55,5.2,4.8
3938,13.3565,92.8011,2005-01-27 05:35:21,5.0,4.8
3939,9.2829,92.7633,2005-01-27 03:09:39,3.9,4.8
3940,8.9736,93.6185,2005-01-27 03:09:22,3.7,4.8
3941,12.5502,93.4589,2005-01-27 02:34:54,3.8,4.8
3942,13.7694,92.9397,2005-01-26 16:32:51,4.4,4.8
3943,10.0537,94.0513,2005-01-26 15:13:26,3.2,4.8
3944,9.6996,93.6635,2005-01-26 14:15:00,4.2,4.8
3945,9.3923,93.2057,2005-01-26 12:03:22,4.3,4.8
3946,11.1763,91.9806,2005-01-26 11:14:32,3.3,4.8
3947,13.5233,92.5555,2005-01-26 05:14:33,4.3,4.8
3948,14.6391,93.8965,2005-01-26 04:05:55,3.5,4.8
3949,10.4418,91.3458,2005-01-26 03:58:45,4.5,4.8
3950,12.7773,92.4269,2005-01-26 03:26:55,3.4,4.8
3951,10.5042,92.2384,2005-01-26 00:29:42,4.5,4.8
3952,10.4892,92.0081,2005-01-26 00:23:11,3.9,4.8
3953,13.6002,92.7647,2005-01-25 22:47:46,3.5,4.8
3954,9.6654,93.5906,2005-01-25 22:24:34,4.5,4.8
3955,13.0336,92.7987,2005-01-25 17:56:59,3.6,4.8
3956,11.6462,92.092,2005-01-25 17:25:06,3.9,4.8
3957,11.7344,92.3727,2005-01-25 16:07:29,4.3,4.8
3958,12.1373,91.5035,2005-01-25 15:30:28,4.0,4.8
3959,10.2448,91.4923,2005-01-25 15:09:03,4.4,4.8
3960,14.2709,93.6659,2005-01-25 07:27:27,3.8,4.8
3961,14.4257,93.0416,2005-01-25 06:50:51,3.9,4.8
3962,14.678,92.5069,2005-01-25 06:44:06,4.7,4.8
3963,12.9118,92.4152,2005-01-25 01:38:41,4.3,4.8
3964,10.4979,93.3056,2005-01-25 01:34:19,4.3,4.8
3965,9.2127,92.7742,2005-01-24 23:42:59,4.3,4.8
3966,14.4632,91.9521,2005-01-24 22:02:43,4.3,4.8
3967,12.1117,92.1294,2005-01-24 20:35:00,3.7,4.8
3968,10.5005,92.8575,2005-01-24 18:01:36,4.4,4.8
3969,10.4873,92.1913,2005-01-24 16:51:17,3.5,4.8
3970,8.9466,91.5263,2005-01-24 16:27:40,3.3,4.8
3971,17.6648,95.8174,2005-01-24 11:31:26,4.4,4.8
3972,9.5049,92.5609,2005-01-24 11:09:20,3.4,4.8
3973,9.2064,93.549,2005-01-24 09:09:52,3.6,4.8
3974,10.3525,90.7681,2005-01-24 08:08:13,3.8,4.8
3975,10.4181,92.8603,2005-01-24 07:13:59,4.5,4.8
3976,13.4452,92.6624,2005-01-23 19:42:34,4.3,4.8
3977,9.3674,93.1767,2005-01-23 18:26:18,4.8,4.8
3978,13.5312,93.1311,2005-01-23 17:44:41,3.6,4.8
3979,10.5499,92.0491,2005-01-23 17:36:02,3.3,4.8
3980,13.7114,93.0036,2005-01-23 16:55:47,5.0,4.8
3981,9.023,91.9781,2005-01-23 16:39:27,3.3,4.8
3982,13.2912,92.9747,2005-01-23 16:08:27,3.2,4.8
3983,12.7139,93.0544,2005-01-23 16:04:24,4.0,4.8
3984,13.5462,93.3578,2005-01-23 15:59:37,3.5,4.8
3985,13.5052,92.784,2005-01-23 15:06:10,3.3,4.8
3986,11.049,92.0393,2005-01-23 10:42:22,4.2,4.8
3987,9.7967,93.8141,2005-01-23 08:47:52,4.5,4.8
3988,14.6257,92.1178,2005-01-23 08:36:53,4.3,4.8
3989,13.5297,92.7742,2005-01-23 08:22:13,4.8,4.8
3990,14.3217,92.9405,2005-01-23 05:47:17,4.3,4.8
3991,9.1793,92.8316,2005-01-23 03:47:05,4.3,4.8
3992,9.4374,93.1719,2005-01-22 23:33:04,3.9,4.8
3993,11.01,90.9906,2005-01-22 21:52:05,3.4,4.8
3994,14.8336,92.4577,2005-01-22 21:21:33,3.9,4.8
3995,14.0764,92.6478,2005-01-22 19:15:20,3.6,4.8
3996,14.6945,92.1248,2005-01-22 19:03:28,3.8,4.8
3997,14.5117,92.8176,2005-01-22 18:38:12,5.5,4.8
3998,13.4581,91.9079,2005-01-22 15:51:31,3.4,4.8
3999,13.0586,93.5931,2005-01-22 14:50:28,3.4,4.8
4000,9.9989,91.2159,2005-01-22 13:31:41,3.4,4.8
4001,14.3747,92.2622,2005-01-22 12:11:54,4.5,4.8
4002,14.5725,92.2831,2005-01-22 12:08:14,4.3,4.8
4003,10.7829,94.4216,2005-01-22 11:52:49,3.7,4.8
4004,12.9479,90.8582,2005-01-22 11:49:35,3.7,4.8
4005,9.4304,89.8822,2005-01-22 11:25:02,3.9,4.8
4006,10.8321,92.5976,2005-01-22 10:05:11,3.9,4.8
4007,12.3131,91.0922,2005-01-22 08:31:46,3.7,4.8
4008,13.4143,92.7831,2005-01-22 05:05:09,4.5,4.8
4009,9.7173,93.5965,2005-01-22 02:08:40,4.5,4.8
4010,14.5753,92.8745,2005-01-21 23:34:21,4.3,4.8
4011,11.1917,92.0701,2005-01-21 22:54:20,4.0,4.8
4012,10.7341,92.1322,2005-01-21 22:21:29,4.7,4.8
4013,13.1624,92.6601,2005-01-21 20:06:32,3.9,4.8
4014,10.5251,90.9958,2005-01-21 19:59:09,4.2,4.8
4015,11.1039,91.6058,2005-01-21 19:46:36,3.7,4.8
4016,11.2223,91.997,2005-01-21 19:01:32,3.6,4.8
4017,9.7701,93.5688,2005-01-21 04:20:06,4.1,4.8
4018,10.3844,91.5926,2005-01-20 23:25:14,3.8,4.8
4019,11.8447,92.0265,2005-01-20 20:50:14,3.6,4.8
4020,13.4922,93.1048,2005-01-20 18:43:54,3.4,4.8
4021,13.9091,92.5091,2005-01-20 16:45:19,3.6,4.8
4022,12.7276,92.6998,2005-01-20 15:40:48,3.8,4.8
4023,13.056,92.4952,2005-01-20 15:17:36,4.8,4.8
4024,14.5733,92.3675,2005-01-20 14:15:14,4.9,4.8
4025,13.1771,93.8622,2005-01-20 06:16:30,3.8,4.8
4026,9.8195,91.6017,2005-01-20 05:02:27,3.7,4.8
4027,13.8287,93.1495,2005-01-19 23:15:47,4.0,4.8
4028,13.2095,92.1096,2005-01-19 22:46:57,4.8,4.8
4029,11.4655,92.7015,2005-01-19 22:42:22,3.4,4.8
4030,12.9556,93.902,2005-01-19 21:34:02,4.2,4.8
4031,12.0419,92.9842,2005-01-19 19:03:14,4.6,4.8
4032,14.072,93.0824,2005-01-19 18:19:38,3.8,4.8
4033,13.4795,94.2817,2005-01-19 14:02:48,4.3,4.8
4034,12.4386,92.1665,2005-01-19 11:01:40,3.8,4.8
4035,12.7069,93.1201,2005-01-19 10:42:47,4.2,4.8
4036,8.9009,94.2068,2005-01-19 05:47:22,3.7,4.8
4037,11.2689,91.952,2005-01-19 05:39:47,3.5,4.8
4038,10.0557,91.0724,2005-01-19 02:27:34,3.8,4.8
4039,13.4619,92.7665,2005-01-19 01:43:51,4.3,4.8
4040,12.7586,91.9226,2005-01-18 23:47:25,4.8,4.8
4041,14.5494,92.5204,2005-01-18 21:05:04,4.0,4.8
4042,12.7354,95.7339,2005-01-18 21:00:50,3.6,4.8
4043,12.868,91.9155,2005-01-18 20:57:44,4.3,4.8
4044,10.3112,91.4977,2005-01-18 19:48:15,3.4,4.8
4045,9.5498,92.6985,2005-01-18 19:10:02,3.5,4.8
4046,14.0316,93.226,2005-01-18 17:46:22,4.3,4.8
4047,13.5688,91.6125,2005-01-18 15:43:15,3.9,4.8
4048,10.686,91.5905,2005-01-18 13:24:48,4.7,4.8
4049,13.3956,94.2906,2005-01-18 13:17:51,4.1,4.8
4050,13.7073,92.9869,2005-01-18 13:14:28,4.1,4.8
4051,8.9033,91.487,2005-01-18 11:45:17,3.4,4.8
4052,10.5524,91.7407,2005-01-18 09:29:18,3.6,4.8
4053,13.5404,92.8067,2005-01-18 09:23:51,4.5,4.8
4054,12.3951,93.4673,2005-01-18 07:07:23,3.6,4.8
4055,12.888,91.7231,2005-01-18 06:13:52,3.7,4.8
4056,9.8731,92.0674,2005-01-18 05:20:31,4.5,4.8
4057,13.581,92.8547,2005-01-18 03:36:17,4.4,4.8
4058,10.6066,92.0074,2005-01-18 02:36:43,5.0,4.8
4059,14.8188,93.9869,2005-01-18 01:53:08,3.4,4.8
4060,13.1171,92.3306,2005-01-18 01:08:07,4.4,4.8
4061,11.7122,92.0162,2005-01-17 23:53:46,3.4,4.8
4062,8.9451,92.1338,2005-01-17 22:59:33,4.3,4.8
4063,9.1457,91.8663,2005-01-17 21:56:54,3.6,4.8
4064,14.0158,92.4798,2005-01-17 21:15:49,3.5,4.8
4065,13.5004,93.42,2005-01-17 21:04:45,3.6,4.8
4066,11.3365,92.3907,2005-01-17 18:59:32,3.4,4.8
4067,10.1507,92.2458,2005-01-17 18:52:37,3.8,4.8
4068,14.3694,93.001,2005-01-17 18:28:20,4.2,4.8
4069,10.28,92.8943,2005-01-17 18:21:57,3.3,4.8
4070,10.782,92.1067,2005-01-17 17:19:20,4.5,4.8
4071,13.0177,93.8637,2005-01-17 17:05:35,3.9,4.8
4072,11.9848,95.8013,2005-01-17 16:38:42,3.1,4.8
4073,13.5527,91.3334,2005-01-17 14:24:43,3.8,4.8
4074,12.8499,91.2595,2005-01-17 14:24:12,3.8,4.8
4075,14.1488,91.3746,2005-01-17 13:47:25,4.0,4.8
4076,12.9423,93.9785,2005-01-17 13:32:48,4.2,4.8
4077,13.7238,92.9563,2005-01-17 12:03:28,4.4,4.8
4078,9.8746,93.0743,2005-01-17 11:48:17,4.0,4.8
4079,10.919,91.6262,2005-01-17 08:35:34,4.4,4.8
4080,9.221,93.5445,2005-01-17 07:19:22,4.4,4.8
4081,10.4527,91.9159,2005-01-17 07:05:27,3.8,4.8
4082,14.5465,92.2292,2005-01-17 06:13:23,4.5,4.8
4083,14.5586,93.2257,2005-01-17 03:55:41,4.8,4.8
4084,14.442,93.171,2005-01-17 03:52:03,4.2,4.8
4085,14.5787,93.219,2005-01-17 03:24:00,3.8,4.8
4086,14.3845,92.1946,2005-01-17 02:54:41,4.9,4.8
4087,14.5468,92.5653,2005-01-17 02:45:12,5.0,4.8
4088,11.7155,92.8255,2005-01-16 23:53:53,3.4,4.8
4089,9.3487,91.8994,2005-01-16 21:50:52,4.0,4.8
4090,13.3992,92.5758,2005-01-16 21:20:37,3.6,4.8
4091,9.5078,93.7998,2005-01-16 21:10:40,4.2,4.8
4092,10.744,91.861,2005-01-16 14:56:48,4.4,4.8
4093,12.8994,93.2032,2005-01-16 13:24:17,4.2,4.8
4094,14.5223,92.0443,2005-01-16 11:32:25,4.3,4.8
4095,14.5695,92.4698,2005-01-16 11:07:23,4.6,4.8
4096,10.9997,92.8396,2005-01-16 08:30:21,3.8,4.8
4097,8.8992,92.5211,2005-01-16 07:40:46,3.5,4.8
4098,10.7518,92.0753,2005-01-16 07:28:04,4.3,4.8
4099,9.7811,93.7952,2005-01-16 07:18:22,4.3,4.8
4100,15.2072,93.7996,2005-01-16 05:03:21,3.8,4.8
4101,13.071,92.2659,2005-01-16 02:56:23,4.3,4.8
4102,12.9134,92.1389,2005-01-16 01:36:39,4.3,4.8
4103,8.827,93.5896,2005-01-16 00:08:50,4.3,4.8
4104,13.94,92.5258,2005-01-15 23:38:30,3.8,4.8
4105,14.5883,92.3201,2005-01-15 21:25:56,4.8,4.8
4106,9.0097,93.6972,2005-01-15 18:51:56,3.6,4.8
4107,8.9333,93.4202,2005-01-15 18:36:20,4.7,4.8
4108,8.9744,93.5241,2005-01-15 18:27:29,4.3,4.8
4109,9.8629,93.8863,2005-01-15 16:00:22,3.7,4.8
4110,14.5456,92.2406,2005-01-15 15:36:03,4.4,4.8
4111,14.9483,92.0595,2005-01-15 13:45:38,4.6,4.8
4112,13.6189,92.7148,2005-01-15 13:40:27,3.5,4.8
4113,14.4681,92.3632,2005-01-15 12:25:19,4.1,4.8
4114,14.3056,92.09,2005-01-15 12:23:37,4.8,4.8
4115,14.7648,92.5125,2005-01-15 12:22:42,4.4,4.8
4116,10.8468,91.0673,2005-01-15 11:54:28,4.3,4.8
4117,9.8431,93.8817,2005-01-15 07:54:38,3.6,4.8
4118,14.6255,92.3664,2005-01-15 07:46:51,5.5,4.8
4119,13.985,92.5126,2005-01-15 07:28:33,3.8,4.8
4120,13.3211,93.6927,2005-01-15 05:52:09,3.8,4.8
4121,8.8349,93.4945,2005-01-15 01:53:29,4.4,4.8
4122,14.5371,92.1842,2005-01-15 00:14:10,4.0,4.8
4123,13.0634,94.0598,2005-01-14 23:31:14,3.5,4.8
4124,10.348,91.3911,2005-01-14 22:59:52,3.6,4.8
4125,14.4418,92.1416,2005-01-14 22:46:21,4.5,4.8
4126,13.674,93.2043,2005-01-14 21:28:42,3.5,4.8
4127,13.09,93.5692,2005-01-14 21:21:11,3.6,4.8
4128,10.0809,92.8156,2005-01-14 18:41:42,3.3,4.8
4129,11.847,92.3459,2005-01-14 17:48:46,4.4,4.8
4130,11.5048,92.9534,2005-01-14 17:05:22,3.5,4.8
4131,13.0675,94.089,2005-01-14 16:44:32,3.5,4.8
4132,8.7975,93.22,2005-01-14 16:22:03,5.1,4.8
4133,9.8778,91.1951,2005-01-14 12:18:25,3.6,4.8
4134,9.8188,91.7733,2005-01-14 11:54:44,4.1,4.8
4135,11.9372,92.275,2005-01-14 11:38:43,4.4,4.8
4136,9.9967,91.5172,2005-01-14 09:59:02,4.7,4.8
4137,11.0796,92.8201,2005-01-14 06:56:40,3.9,4.8
4138,12.9874,92.2901,2005-01-14 06:11:49,4.4,4.8
4139,14.5182,92.9717,2005-01-14 05:40:07,4.0,4.8
