id,latitude,longitude,time,magnitude
970,12.329,92.4807,2009-07-28 13:09:00,4.6
971,10.5322,94.0923,2009-07-28 06:51:24,4.1
972,10.6427,94.0995,2009-07-28 06:36:17,4.1
973,10.621,94.1091,2009-07-28 06:04:04,4.0
974,10.5076,93.9993,2009-07-28 05:18:28,4.0
975,10.6103,94.115,2009-07-28 05:14:58,5.2
976,10.5265,94.0289,2009-07-28 05:10:58,4.4
977,10.5997,94.3288,2009-07-27 21:15:03,4.9
978,10.7278,94.2112,2009-07-27 21:02:37,4.2
979,10.6436,94.2616,2009-07-27 19:15:24,4.5
980,10.6186,94.2094,2009-07-27 12:08:14,4.8
981,10.71,94.3818,2009-07-27 05:39:37,4.5
982,10.7314,94.0254,2009-07-27 03:32:09,4.3
983,10.5909,94.2923,2009-07-27 03:31:52,4.9
984,10.1402,93.4148,2009-07-27 03:31:42,4.2
985,10.5499,94.2912,2009-07-27 03:12:11,4.3
986,10.6837,94.2087,2009-07-27 02:09:16,4.9
987,10.6133,94.3183,2009-07-26 22:16:49,4.2
988,10.5557,94.1353,2009-07-26 21:49:22,5.1
989,10.6136,94.2264,2009-07-26 19:45:08,4.8
990,10.7484,94.2781,2009-07-26 17:47:55,5.0
991,10.7861,94.2656,2009-07-26 17:11:30,4.5
992,10.6009,94.3749,2009-07-26 17:01:06,4.4
993,10.6367,94.2233,2009-07-26 16:53:09,4.0
994,11.1281,94.2859,2009-07-26 16:12:52,4.0
995,10.5647,94.3054,2009-07-26 15:51:02,5.0
996,10.7869,94.2185,2009-07-26 15:26:58,5.0
997,10.528,94.1781,2009-07-26 14:58:14,5.0
998,10.7252,94.3373,2009-07-26 14:50:06,4.2
999,10.6597,94.2835,2009-07-26 14:49:25,4.6
1000,10.5388,94.5875,2009-07-26 14:26:59,4.6
1001,10.6655,94.1123,2009-07-26 13:48:55,4.9
1002,10.6311,94.2951,2009-07-26 13:29:16,5.1
1003,10.7192,94.2471,2009-07-26 13:19:38,4.4
1004,10.6493,94.1611,2009-07-26 12:48:35,5.0
1005,10.5324,93.9866,2009-07-26 12:48:28,4.3
1006,10.6277,94.3191,2009-07-26 12:34:32,4.8
1007,10.6897,94.107,2009-07-26 12:25:53,4.9
1008,9.8377,93.7908,2009-07-26 12:15:50,4.0
1009,10.7883,94.3066,2009-07-26 12:14:27,4.5
1010,10.6416,94.1915,2009-07-26 11:55:44,5.1
1011,10.6068,94.4013,2009-07-26 11:34:14,4.7
1012,10.6198,94.4802,2009-07-26 11:18:51,4.5
1013,10.5704,94.2919,2009-07-26 10:58:02,5.1
1014,10.7136,94.3349,2009-07-26 10:42:28,4.7
1015,10.7666,94.2645,2009-07-26 10:29:27,4.4
1016,10.6869,94.402,2009-07-26 10:24:27,4.4
1017,10.6736,94.3517,2009-07-26 10:14:15,5.0
1018,10.5739,94.3259,2009-07-26 09:40:27,5.1
1019,10.532,94.2873,2009-07-26 09:33:18,4.4
1020,10.7123,94.2926,2009-07-26 09:15:35,4.2
1021,10.9764,94.611,2009-07-26 09:06:47,5.0
1022,10.8071,94.285,2009-07-26 08:55:14,4.0
1023,10.7467,94.3372,2009-07-26 08:50:19,4.0
1024,10.618,94.3513,2009-07-26 08:40:57,5.1
1025,10.581,94.3319,2009-07-26 08:32:36,4.4
1026,10.6678,94.3568,2009-07-26 08:11:16,5.2
1027,10.7608,94.3414,2009-07-26 08:05:14,4.0
1028,10.6731,94.2511,2009-07-26 08:02:44,4.1
1029,10.7069,94.2596,2009-07-26 07:44:02,4.0
1030,10.7081,94.2436,2009-07-26 07:40:14,5.1
1031,10.6328,94.4151,2009-07-26 07:33:06,4.0
1032,10.7698,94.4452,2009-07-26 07:29:01,4.0
1033,10.7254,94.3169,2009-07-26 07:22:33,4.2
1034,10.7155,94.4114,2009-07-26 07:15:52,4.0
1035,10.7106,94.3215,2009-07-26 07:14:48,4.1
1036,10.7465,94.3288,2009-07-26 07:12:06,5.0
1037,10.7824,94.3851,2009-07-26 07:09:44,4.2
1038,10.7697,94.4625,2009-07-26 07:08:10,4.0
1039,10.7405,94.4373,2009-07-26 07:03:11,4.2
1040,10.5678,94.1671,2009-07-26 07:00:49,4.0
1041,10.7586,94.3335,2009-07-26 06:59:31,4.5
1042,10.7949,94.4555,2009-07-26 06:54:47,4.8
1043,10.6867,94.3072,2009-07-26 06:49:24,4.5
1044,11.3941,94.7859,2009-07-26 06:47:53,4.3
1045,10.6556,94.2207,2009-07-26 06:46:21,4.2
1046,10.7995,94.4209,2009-07-26 06:45:37,4.8
1047,10.7157,94.3816,2009-07-26 06:43:21,4.2
1048,10.6843,94.4266,2009-07-26 06:40:53,4.0
1049,12.13,93.8651,2009-07-22 11:05:30,4.0
1050,10.5461,92.2687,2009-06-30 09:12:56,4.8
1051,10.2162,93.7041,2009-06-26 23:48:14,4.4
1052,10.3103,93.8608,2009-06-26 23:42:20,4.0
1053,11.7941,94.6545,2009-06-22 23:16:29,5.1
1054,12.0923,94.945,2009-06-22 23:10:04,5.2
1055,12.1416,94.9507,2009-06-22 22:44:21,4.5
1056,9.046,93.6015,2009-06-15 12:05:25,5.2
1057,13.0733,93.2157,2009-06-11 03:17:18,4.4
1058,10.7924,91.6714,2009-06-09 05:38:22,5.2
1059,9.9961,93.4009,2009-05-30 01:55:10,4.5
1060,16.38,98.13,2009-05-20 16:15:27,5.6
1061,15.96,97.4,2009-05-20 14:52:22,5.3
1062,11.6613,91.9667,2009-05-09 02:51:17,4.8
1063,13.0339,92.6686,2009-04-30 13:17:27,4.0
1064,11.7936,95.0206,2009-04-24 03:58:34,4.5
1065,13.1407,92.3211,2009-04-23 12:46:39,4.0
1066,12.4222,95.1743,2009-04-19 18:07:11,4.7
1067,10.8388,91.7247,2009-03-23 13:44:45,4.5
1068,10.4288,93.6734,2009-03-20 19:14:26,4.0
1069,13.53,97.56,2009-03-18 12:21:03,6.0
1070,9.8488,91.8028,2009-03-17 01:03:09,4.8
1071,10.9996,91.8041,2009-03-12 16:34:47,4.2
1072,11.1035,92.4723,2009-03-11 14:31:51,4.5
1073,10.6993,91.7411,2009-03-11 12:58:44,5.1
1074,15.6508,95.9941,2009-03-06 14:19:37,4.6
1075,15.5926,95.939,2009-03-05 20:31:49,4.5
1076,15.5755,95.9834,2009-03-05 15:49:54,5.1
1077,15.6914,95.9945,2009-03-02 12:55:40,4.3
1078,15.582,96.0175,2009-03-02 12:36:38,4.6
1079,13.1066,92.3439,2009-02-26 15:32:30,4.4
1080,10.901,91.7808,2009-02-17 21:38:08,4.2
1081,10.7357,91.6379,2009-02-16 19:06:24,4.0
1082,15.6631,95.975,2009-02-10 21:56:20,4.3
1083,9.5373,93.2615,2009-02-06 20:01:41,4.4
1084,15.6884,96.0602,2009-01-31 14:22:27,4.0
1085,15.7243,95.9429,2009-01-31 13:56:26,4.5
1086,11.8068,94.9159,2009-01-31 04:27:35,5.1
1087,11.7018,95.0093,2009-01-29 10:23:23,4.4
1088,13.6836,92.8541,2009-01-28 20:29:56,5.2
1089,15.6006,96.063,2009-01-21 01:42:24,4.7
1090,10.2104,93.9446,2009-01-04 13:22:14,4.9
1091,8.8646,93.4408,2008-12-08 20:14:42,4.3
1092,10.8217,91.7269,2008-11-18 02:01:29,4.3
1093,10.8333,91.8855,2008-11-16 14:27:39,4.0
1094,10.8234,91.7375,2008-11-16 13:46:26,4.6
1095,10.7545,91.6881,2008-11-16 13:41:21,4.3
1096,10.8067,91.6676,2008-11-16 12:25:08,4.6
1097,10.8811,91.695,2008-11-16 12:20:35,5.5
1098,10.8318,91.7159,2008-11-16 11:37:39,4.6
1099,13.1191,92.5502,2008-11-11 17:15:00,4.6
1100,11.3134,95.0668,2008-11-02 18:07:31,4.3
1101,12.7711,92.1964,2008-10-31 20:00:54,4.1
1102,16.007,94.5878,2008-10-30 12:22:35,4.9
1103,10.895,92.0568,2008-10-29 05:16:22,4.3
1104,10.8468,91.5436,2008-10-23 15:31:34,4.2
1105,11.012,91.7881,2008-10-19 13:26:46,4.5
1106,13.8804,93.6376,2008-10-18 14:14:47,4.8
1107,12.3538,94.9142,2008-10-17 19:12:35,4.2
1108,12.5185,95.0569,2008-10-17 17:23:12,4.2
1109,15.7497,96.0784,2008-10-16 17:53:53,4.1
1110,13.7801,93.752,2008-10-11 17:16:08,4.3
1111,9.8019,92.7372,2008-10-10 00:45:26,4.4
1112,10.7605,91.7213,2008-10-04 16:20:29,4.0
1113,10.6822,91.6501,2008-10-04 16:10:33,4.3
1114,10.549,91.6583,2008-10-04 13:59:35,4.2
1115,10.495,91.5755,2008-10-04 10:29:06,4.1
1116,10.4139,91.8352,2008-10-04 10:29:01,4.5
1117,10.5386,91.5768,2008-10-04 04:16:51,4.1
1118,10.6672,91.7067,2008-10-04 02:05:55,4.4
1119,10.479,91.5408,2008-10-04 01:37:45,4.2
1120,10.7254,91.7286,2008-10-03 23:57:03,4.0
1121,10.7362,91.7196,2008-10-03 23:02:17,4.2
1122,10.5676,91.5511,2008-10-03 22:57:35,4.6
1123,10.5781,91.6137,2008-10-03 22:15:43,4.3
1124,10.7123,91.5681,2008-10-03 21:57:38,4.3
1125,10.5833,91.6483,2008-10-03 21:40:45,4.0
1126,10.7392,91.7109,2008-10-03 21:20:25,5.4
1127,10.6684,91.6707,2008-10-03 21:19:51,4.3
1128,10.6908,91.7006,2008-10-03 17:48:23,4.5
1129,15.6938,96.0228,2008-09-22 18:13:04,4.0
1130,15.6505,96.0916,2008-09-22 13:30:39,5.2
1131,10.9836,91.8127,2008-09-18 20:32:48,5.0
1132,10.8537,91.7476,2008-09-16 05:38:20,4.3
1133,13.5771,92.7378,2008-09-16 01:20:03,4.9
1134,10.3191,92.9683,2008-09-15 06:16:04,4.3
1135,9.0359,93.1723,2008-09-10 22:23:18,4.1
1136,15.8292,94.7751,2008-09-07 12:54:31,4.5
1137,12.9675,92.4036,2008-09-07 09:00:29,5.0
1138,13.5844,92.8354,2008-09-06 12:26:08,4.4
1139,10.3107,93.753,2008-09-05 18:54:21,4.1
1140,9.9583,93.0802,2008-09-04 06:46:47,4.2
1141,11.0691,91.7264,2008-08-30 07:45:12,4.8
1142,13.7175,93.8095,2008-08-29 17:44:52,4.0
1143,10.745,91.7296,2008-08-29 16:48:46,4.1
1144,10.9295,91.8104,2008-08-29 06:43:08,4.5
1145,12.147,92.5184,2008-08-28 07:07:11,4.4
1146,8.9153,92.2231,2008-08-23 23:11:16,4.3
1147,10.9451,91.7148,2008-08-13 10:11:18,4.3
1148,10.9608,91.7557,2008-08-12 19:52:06,4.5
1149,10.8659,91.7914,2008-08-12 17:38:48,4.3
1150,10.9472,91.7446,2008-08-11 06:19:11,4.0
1151,10.9517,91.7746,2008-08-10 19:13:10,4.7
1152,10.7332,91.5935,2008-08-10 15:28:59,4.3
1153,10.7531,91.7809,2008-08-10 15:06:34,4.2
1154,10.6131,91.1678,2008-08-10 14:57:42,4.5
1155,10.8363,91.8101,2008-08-10 14:16:54,4.5
1156,10.8491,91.7742,2008-08-10 13:36:05,4.2
1157,10.9699,91.8059,2008-08-10 13:01:33,5.3
1158,11.1963,91.3419,2008-08-10 12:59:34,4.2
1159,10.9698,91.7752,2008-08-10 12:59:02,4.4
1160,10.7572,91.5336,2008-08-10 12:37:58,4.5
1161,11.04,91.7479,2008-08-10 12:21:14,5.7
1162,10.8409,91.6788,2008-08-10 12:20:56,4.3
1163,10.8536,91.8192,2008-08-10 11:48:08,4.2
1164,10.9092,91.6365,2008-08-10 11:18:53,4.5
1165,10.8377,91.7559,2008-08-10 10:43:56,4.3
1166,10.7838,91.5425,2008-08-10 10:39:01,4.1
1167,10.8621,91.6521,2008-08-10 09:46:12,4.2
1168,11.026,91.7529,2008-08-10 09:27:57,5.3
1169,11.0015,91.9177,2008-08-10 09:16:26,4.4
1170,10.832,91.7249,2008-08-10 09:01:17,4.2
1171,11.0241,91.825,2008-08-10 08:20:34,6.1
1172,10.8333,91.7394,2008-08-05 21:58:50,4.8
1173,13.954,93.6056,2008-08-05 10:08:14,5.2
1174,13.7036,93.0912,2008-08-04 23:28:17,4.3
1175,10.3459,93.1199,2008-07-26 16:49:54,4.8
1176,12.9632,92.5566,2008-07-26 13:23:55,4.1
1177,10.6678,91.6818,2008-07-26 09:45:55,4.4
1178,11.5651,91.7114,2008-07-26 05:35:35,5.1
1179,10.772,91.9099,2008-07-25 20:24:37,4.5
1180,12.7802,92.0299,2008-07-24 12:19:02,4.5
1181,10.6969,91.7376,2008-07-24 09:51:35,4.6
1182,10.7528,91.7943,2008-07-22 22:32:54,4.1
1183,10.773,91.7364,2008-07-22 21:19:43,4.8
1184,12.9404,93.1997,2008-07-19 13:39:51,4.0
1185,10.8055,92.1744,2008-07-15 03:16:17,4.2
1186,10.6185,91.741,2008-07-14 07:16:12,4.3
1187,10.6671,91.7786,2008-07-14 00:40:35,4.5
1188,10.8004,91.6851,2008-07-11 09:37:42,4.5
1189,10.7902,91.8048,2008-07-08 16:05:59,4.6
1190,10.9135,91.1302,2008-07-08 15:51:42,4.0
1191,10.6981,91.6831,2008-07-07 09:58:51,5.0
1192,10.7459,91.8891,2008-07-06 23:23:52,4.0
1193,10.93,91.8162,2008-07-06 02:49:00,4.3
1194,11.1753,92.4128,2008-07-05 13:25:49,4.0
1195,10.2438,91.6979,2008-07-05 01:39:31,4.4
1196,12.2719,94.2746,2008-07-02 00:34:02,4.1
1197,10.7905,91.5925,2008-07-01 05:50:54,4.5
1198,10.7278,91.8433,2008-06-30 03:41:10,4.3
1199,10.9424,91.7494,2008-06-30 02:10:05,4.6
1200,10.8596,91.7206,2008-06-30 01:23:10,4.0
1201,10.8727,91.6769,2008-06-29 13:21:12,4.4
1202,10.9086,91.7982,2008-06-29 11:12:47,4.0
1203,10.8418,91.8351,2008-06-29 10:53:34,4.4
1204,10.6308,91.5272,2008-06-29 08:22:07,4.2
1205,10.4671,91.1279,2008-06-29 07:33:49,4.3
1206,10.6962,91.5542,2008-06-29 05:44:00,4.1
1207,10.6265,91.6558,2008-06-29 04:48:03,4.2
1208,10.7413,91.7209,2008-06-29 04:39:01,4.3
1209,10.9287,91.7427,2008-06-29 04:33:46,4.0
1210,11.3221,91.9102,2008-06-29 04:23:12,4.1
1211,10.7588,91.719,2008-06-29 04:14:38,5.2
1212,10.6164,91.6081,2008-06-29 01:33:20,4.1
1213,10.6191,91.4494,2008-06-29 01:14:20,4.3
1214,10.984,91.7188,2008-06-29 00:32:13,5.0
1215,10.9573,91.738,2008-06-28 23:19:05,4.3
1216,12.0679,93.4634,2008-06-28 21:21:10,4.1
1217,10.7631,91.7499,2008-06-28 20:17:57,4.4
1218,10.9828,92.0291,2008-06-28 17:37:40,4.1
1219,10.8875,92.0229,2008-06-28 17:27:20,4.1
1220,10.8924,91.9311,2008-06-28 17:17:00,4.7
1221,11.0087,92.3111,2008-06-28 16:22:58,4.0
1222,10.7058,91.6828,2008-06-28 15:55:08,4.8
1223,10.9463,92.1292,2008-06-28 15:47:58,4.0
1224,10.5428,91.4609,2008-06-28 15:40:04,4.2
1225,10.9148,91.8875,2008-06-28 15:29:12,5.4
1226,10.7152,91.5529,2008-06-28 14:33:39,4.5
1227,10.8275,91.7763,2008-06-28 14:30:08,4.7
1228,10.7472,91.7302,2008-06-28 13:57:06,4.9
1229,10.6912,91.694,2008-06-28 13:52:59,4.5
1230,10.7349,91.57,2008-06-28 13:40:42,4.4
1231,10.7406,91.7244,2008-06-28 13:31:01,4.6
1232,10.7061,91.7075,2008-06-28 13:09:09,4.5
1233,10.8674,91.7274,2008-06-28 12:54:48,6.1
1234,11.0935,92.186,2008-06-28 11:08:13,4.4
1235,10.872,92.0632,2008-06-28 07:51:48,4.0
1236,10.7951,91.6371,2008-06-28 06:18:23,4.1
1237,10.8203,91.7667,2008-06-28 05:45:32,4.2
1238,10.6825,91.7694,2008-06-28 05:21:21,4.4
1239,10.9854,91.9097,2008-06-28 05:00:05,4.4
1240,10.7277,91.9088,2008-06-28 04:44:53,4.0
1241,10.842,91.8063,2008-06-28 04:43:26,4.1
1242,10.8475,91.7397,2008-06-28 04:40:24,4.2
1243,10.8714,91.7167,2008-06-28 04:35:03,4.9
1244,10.7638,91.7836,2008-06-28 03:34:27,4.7
1245,10.4533,91.4276,2008-06-28 03:33:35,4.0
1246,10.4019,91.3861,2008-06-28 03:32:11,4.1
1247,10.8621,91.8786,2008-06-28 03:26:52,5.1
1248,10.7916,91.6496,2008-06-27 23:17:31,4.2
1249,10.9407,91.803,2008-06-27 23:07:50,4.0
1250,10.5305,91.282,2008-06-27 21:34:48,4.0
1251,10.813,91.7228,2008-06-27 20:57:39,4.7
1252,10.784,91.6933,2008-06-27 20:37:39,4.1
1253,10.6998,91.5328,2008-06-27 20:21:02,4.0
1254,10.8973,91.7789,2008-06-27 19:31:02,4.4
1255,10.8687,91.8512,2008-06-27 19:28:02,4.3
1256,10.9473,91.7976,2008-06-27 19:19:49,4.9
1257,10.7827,91.5933,2008-06-27 18:34:03,4.0
1258,10.9093,91.8028,2008-06-27 18:05:13,5.0
1259,9.91,90.2627,2008-06-27 15:02:02,4.0
1260,10.7969,91.7126,2008-06-27 15:00:16,4.5
1261,10.9092,91.7916,2008-06-27 14:54:51,4.5
1262,10.7604,91.5666,2008-06-27 14:36:46,4.5
1263,10.178,91.5391,2008-06-27 14:16:54,4.4
1264,10.8305,91.7691,2008-06-27 14:14:09,4.7
1265,10.7714,91.5947,2008-06-27 14:02:17,4.1
1266,11.3745,92.4753,2008-06-27 13:53:11,4.4
1267,10.7021,91.5506,2008-06-27 13:31:26,4.4
1268,10.8679,92.0219,2008-06-27 13:10:14,5.2
1269,10.9107,91.8002,2008-06-27 13:07:09,5.9
1270,10.9052,91.8785,2008-06-27 12:50:35,4.3
1271,10.9329,91.8297,2008-06-27 12:29:11,4.5
1272,10.9237,91.8142,2008-06-27 11:59:09,4.4
1273,10.996,91.841,2008-06-27 11:40:15,6.6
1274,9.4345,93.156,2008-06-25 05:40:44,4.8
1275,11.1341,92.9453,2008-06-12 13:22:15,4.2
1276,13.166,92.6277,2008-06-07 11:13:31,4.4
1277,10.2459,91.5179,2008-06-01 07:38:58,4.8
1278,13.2746,95.2575,2008-05-30 02:46:29,4.0
1279,12.2466,93.2592,2008-05-21 07:35:26,4.4
1280,9.983,92.9105,2008-05-15 23:38:20,4.4
1281,11.4139,92.5406,2008-05-04 05:54:44,4.4
1282,14.5516,93.6473,2008-05-03 20:44:21,4.6
1283,12.2713,92.5389,2008-04-28 03:34:41,4.5
1284,10.3589,91.6287,2008-04-26 08:37:17,4.2
1285,12.4805,92.9689,2008-04-10 03:17:01,4.3
1286,8.9999,93.7099,2008-04-09 06:55:23,4.2
1287,13.1102,93.9686,2008-03-30 13:10:28,4.7
1288,13.6182,92.8658,2008-03-29 03:14:16,4.4
1289,12.0252,92.4712,2008-03-17 17:50:34,4.3
1290,13.2514,93.0053,2008-03-14 00:11:09,4.0
1291,10.1093,91.4101,2008-03-05 13:17:25,4.3
1292,10.3592,92.0614,2008-02-29 07:29:21,4.0
1293,10.4886,91.6558,2008-02-27 15:39:15,4.1
1294,10.1665,91.398,2008-02-26 01:35:40,4.0
1295,9.8603,93.0231,2008-02-15 18:27:14,4.4
1296,10.4226,92.8603,2008-01-14 13:38:38,5.8
1297,13.5701,92.6544,2008-01-12 20:15:22,4.0
1298,11.9235,93.2997,2008-01-11 20:12:57,4.4
1299,12.9519,92.4584,2008-01-04 20:52:22,4.1
1300,14.7335,94.4492,2008-01-04 08:12:28,4.0
1301,14.8431,93.3543,2008-01-01 19:11:41,4.7
1302,14.8431,93.3543,2008-01-01 19:11:41,4.7
1303,11.1528,93.4819,2007-12-16 23:31:51,4.6
1304,12.6911,91.8749,2007-12-02 15:49:28,4.2
1305,10.9065,93.5366,2007-11-29 22:36:53,4.0
1306,11.4411,92.3463,2007-11-21 16:54:16,4.2
1307,10.2139,91.5337,2007-11-16 01:28:34,4.3
1308,14.6999,93.4355,2007-11-08 17:29:34,4.1
1309,9.2284,93.1616,2007-10-26 13:12:51,4.5
1310,12.6375,92.4867,2007-10-17 23:04:00,4.3
1311,10.6323,92.5393,2007-10-12 21:33:17,4.7
1312,9.7159,91.7062,2007-10-10 12:25:33,5.2
1313,8.8916,93.818,2007-10-09 18:30:52,4.0
1314,9.4104,92.885,2007-10-09 02:35:41,4.5
1315,13.6364,93.0067,2007-10-08 18:10:39,4.4
1316,9.792,93.8562,2007-10-02 09:39:51,4.5
1317,10.7702,92.2187,2007-09-19 21:10:01,4.5
1318,10.5297,91.5991,2007-09-19 17:20:12,4.7
1319,10.6621,91.9479,2007-09-19 17:18:09,4.8
1320,10.0115,93.616,2007-09-19 12:43:58,4.8
1321,11.0934,95.0957,2007-09-16 01:09:04,4.5
1322,13.0118,93.1711,2007-09-13 23:24:26,4.2
1323,10.7604,94.3134,2007-09-12 22:20:55,4.2
1324,14.3754,93.9614,2007-08-25 17:03:07,5.2
1325,9.4696,93.357,2007-08-04 06:14:47,4.9
1326,10.9919,91.6357,2007-07-25 01:19:30,4.2
1327,13.6717,92.7399,2007-07-24 23:55:18,4.5
1328,13.006,93.2151,2007-07-22 13:11:44,4.0
1329,9.9027,92.8487,2007-07-05 07:14:23,4.6
1330,10.1979,91.5868,2007-07-03 14:47:31,4.4
1331,13.1011,92.3813,2007-07-01 10:58:44,4.0
1332,11.339,95.4071,2007-06-26 08:26:36,4.4
1333,9.4727,93.2631,2007-06-24 21:29:10,4.5
1334,10.3494,92.8424,2007-06-21 08:57:45,4.6
1335,10.4948,91.4997,2007-06-07 11:37:49,4.5
1336,9.3317,93.6705,2007-06-04 01:22:15,5.0
1337,13.0975,93.2122,2007-06-03 00:57:18,4.1
1338,10.5879,92.5456,2007-05-30 03:58:07,4.3
1339,16.435,94.0532,2007-05-26 23:27:41,4.1
1340,13.316,92.7064,2007-05-02 09:08:24,4.5
1341,16.4019,94.023,2007-04-29 18:40:07,4.5
1342,15.5916,96.0824,2007-04-26 05:23:46,4.9
1343,15.6623,96.1605,2007-04-25 18:35:35,4.1
1344,15.4753,96.0699,2007-04-25 17:49:18,4.5
1345,10.314,93.8299,2007-04-20 03:13:31,4.2
1346,17.6106,96.2142,2007-04-19 10:43:15,4.5
1347,13.0223,92.5234,2007-04-10 13:56:54,5.5
1348,13.5974,93.9894,2007-04-07 01:25:10,4.0
1349,12.6653,91.1554,2007-04-02 05:45:20,4.0
1350,9.2475,91.5067,2007-04-01 07:08:58,5.1
1351,10.8874,92.147,2007-03-29 23:49:49,4.5
1352,12.8509,92.2995,2007-03-28 20:40:02,4.0
1353,10.2594,93.0334,2007-03-26 10:02:21,4.6
1354,8.8736,93.9246,2007-03-25 18:27:11,4.3
1355,10.2132,93.6611,2007-03-24 11:58:39,4.4
1356,12.946,91.5899,2007-03-16 07:19:46,4.7
1357,10.7973,93.1261,2007-03-13 00:12:20,4.4
1358,12.9037,93.5254,2007-03-11 06:08:57,4.4
1359,10.3277,93.0502,2007-03-01 05:08:20,5.0
1360,12.5107,92.9288,2007-02-28 07:56:59,4.0
1361,10.1498,92.2295,2007-02-22 14:41:35,4.3
1362,17.4322,95.9386,2007-02-21 20:50:22,4.6
1363,12.49,95.1819,2007-02-21 09:23:10,4.8
1364,12.374,95.1262,2007-02-21 06:35:05,4.6
1365,10.7291,94.8354,2007-02-20 02:45:17,4.4
1366,15.1649,93.8059,2007-02-16 17:59:13,4.3
1367,11.2435,92.1935,2007-02-05 09:24:38,4.7
1368,10.2107,91.5583,2007-02-03 20:31:48,4.7
1369,13.9629,93.7133,2007-02-03 00:48:02,4.8
1370,8.7873,91.9955,2007-01-25 14:46:20,4.2
1371,11.4066,92.1025,2007-01-17 20:05:05,4.8
1372,12.6534,92.6628,2007-01-15 06:13:39,4.7
1373,8.8633,92.2644,2007-01-12 04:41:24,4.9
1374,10.5037,93.0753,2007-01-10 07:17:26,4.6
1375,9.9001,92.1061,2007-01-08 23:29:01,4.1
1376,9.3987,93.1694,2007-01-06 07:46:27,4.8
1377,13.7516,93.1287,2007-01-04 01:00:31,4.4
1378,12.8266,93.2513,2006-12-25 00:28:23,4.3
1379,10.6955,92.4049,2006-12-22 19:50:46,6.2
1380,13.6318,92.9848,2006-12-06 14:33:15,4.2
1381,13.1391,93.2337,2006-11-28 23:28:40,4.5
1382,13.8357,93.8559,2006-11-23 15:14:57,4.5
1383,12.1658,92.6429,2006-11-17 10:32:59,4.0
1384,10.76,93.0305,2006-11-11 12:49:03,4.0
1385,10.5642,92.3191,2006-10-30 17:15:20,4.2
1386,8.8055,94.0301,2006-10-29 08:51:43,4.3
1387,13.0393,91.95,2006-10-29 01:15:56,4.2
1388,10.6525,93.8651,2006-10-22 22:24:09,4.0
1389,10.1794,91.572,2006-10-22 19:55:44,4.2
1390,10.4788,91.6916,2006-10-22 11:23:23,4.6
1391,11.57,92.7907,2006-10-20 06:12:28,4.5
1392,10.2007,93.659,2006-10-19 19:53:59,4.7
1393,10.3467,92.3755,2006-10-18 01:46:54,4.4
1394,10.5241,91.7485,2006-10-17 07:59:17,5.0
1395,13.4963,92.6198,2006-10-13 17:40:01,4.3
1396,13.3954,92.6783,2006-10-11 05:39:02,4.0
1397,13.8342,93.044,2006-10-09 09:32:36,4.5
1398,11.7811,100.1231,2006-10-07 21:12:25,5.0
1399,9.4179,93.0727,2006-10-06 04:23:09,4.9
1400,13.3699,92.2003,2006-10-05 04:53:02,4.7
1401,9.4446,93.111,2006-10-03 09:42:15,4.7
1402,9.9697,91.7352,2006-10-02 12:50:51,4.1
1403,12.6924,92.3884,2006-10-01 22:48:18,4.0
1404,12.6824,92.2848,2006-10-01 22:34:12,4.3
1405,11.6913,94.9178,2006-10-01 03:28:03,4.7
1406,11.7591,95.0173,2006-10-01 03:25:44,4.9
1407,11.8121,95.4281,2006-09-30 06:58:07,4.2
1408,9.5629,93.2216,2006-09-28 18:22:14,4.1
1409,11.5624,95.157,2006-09-28 15:55:02,4.2
1410,11.7822,95.0542,2006-09-28 14:39:15,5.0
1411,11.7768,94.9878,2006-09-28 13:22:47,4.9
1412,11.7544,95.1803,2006-09-28 13:14:57,4.5
1413,11.8828,95.1736,2006-09-28 13:08:08,4.4
1414,11.7749,100.0842,2006-09-28 09:48:01,4.5
1415,11.7674,100.0202,2006-09-27 18:46:02,4.7
1416,11.7761,99.9174,2006-09-27 17:40:17,4.3
1417,11.8264,100.067,2006-09-27 17:38:34,4.2
1418,11.707,99.908,2006-09-27 15:57:34,4.5
1419,11.7372,100.0244,2006-09-27 13:27:43,4.1
1420,10.5846,92.3041,2006-09-25 11:40:50,4.8
1421,11.2407,92.1068,2006-09-24 03:22:25,4.2
1422,10.9245,93.4261,2006-09-12 21:10:14,4.3
1423,10.2103,94.4355,2006-09-11 16:10:00,4.0
1424,10.6338,91.7996,2006-09-08 09:16:36,4.7
1425,11.1502,91.7331,2006-09-06 21:48:52,4.0
1426,10.6136,91.9302,2006-08-27 16:58:53,4.5
1427,12.1447,95.496,2006-08-25 08:03:07,4.9
1428,12.5026,95.2073,2006-08-25 08:03:02,4.3
1429,11.7278,91.766,2006-08-15 16:33:09,4.2
1430,11.1003,91.987,2006-08-07 06:43:38,4.0
1431,11.1711,92.0236,2006-08-06 17:14:53,4.2
1432,15.9615,92.8302,2006-07-28 00:01:52,4.3
1433,11.6514,92.9103,2006-07-27 08:02:08,4.8
1434,11.3754,92.124,2006-07-26 02:22:44,4.3
1435,11.0483,91.9797,2006-07-24 15:50:10,4.5
1436,9.8984,92.785,2006-07-12 21:43:09,4.4
1437,13.238,92.4117,2006-07-06 22:17:10,4.2
1438,9.28,93.0723,2006-06-30 15:25:03,4.5
1439,11.3866,93.2529,2006-06-26 08:13:39,4.0
